Symbol,Lambda,Cluster,Close,Change,Volume,Market Cap,EPS,Beta (1Y),Sector,Name,image_url
NASDAQ:TW,0.2257128073017952,0,145.62,1.0618363522798258,673733,34430844853.00001,2.4555,0.45801848,Finance,Tradeweb Markets Inc.,https://financialmodelingprep.com/image-stock/TW.png
NASDAQ:ACGLO,0.2645963489413453,0,20.35,-0.1961745953898928,14719,34503648229.0,9.989,0.20806098,Finance,"Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F",https://logo.clearbit.com/acglo.com
NASDAQ:ACGL,0.2845432709241889,0,92.07,0.108731107969984,977016,34503648229.0,9.989,0.5085087,Finance,Arch Capital Group Ltd.,https://financialmodelingprep.com/image-stock/ACGL.png
NASDAQ:ACGLN,0.2869305041514981,0,16.81,-0.3556609365738131,20323,34503648229.0,9.989,0.2864128,Finance,"Arch Capital Group Ltd. - Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G",https://financialmodelingprep.com/image-stock/ACGLN.png
NASDAQ:ATMC,0.2840465554986537,0,11.82,1.0256410256410342,122,41008899.0,0.2096,0.0007850187,Finance,AlphaTime Acquisition Corp,https://logo.clearbit.com/atmc.com
NASDAQ:ICMB,0.2807874475590022,0,2.83,-7.817589576547224,88194,40791620.0,-0.0142,0.22269693,Finance,"Investcorp Credit Management BDC, Inc.",https://financialmodelingprep.com/image-stock/ICMB.png
NASDAQ:HFBL,0.279419274953172,0,13.0099,-0.5359327217125386,560,40626846.0,1.0942,-0.014680963,Finance,"Home Federal Bancorp, Inc. of Louisiana",https://financialmodelingprep.com/image-stock/HFBL.png
NASDAQ:QETA,0.2775454288236966,0,10.7,-0.186567164179117,1000,40100905.84844258,0.1209,0.026004896,Finance,Quetta Acquisition Corporation,https://financialmodelingprep.com/image-stock/QETA.png
NASDAQ:PBBK,0.2756537318300014,0,15.65,1.098191214470284,45589,39943731.48034398,0.8289,0.20827134,Finance,"PB Bankshares, Inc.",https://financialmodelingprep.com/image-stock/PBBK.png
NASDAQ:USIO,0.2743665460525148,0,1.41,-0.7042253521126767,39817,37514326.0,0.1215,0.13576588,Finance,"Usio, Inc.",https://logo.clearbit.com/usio.com
NASDAQ:NDAQ,0.2739074642034391,0,81.78,0.7018840044329608,3860017,46951667269.0,2.2217,0.8041986,Finance,"Nasdaq, Inc.",https://logo.clearbit.com/ndaq.com
NASDAQ:ATMV,0.2734383128136315,0,11.78,0.5977796754910205,437,45410203.92143466,0.2523,-0.012199348,Finance,AlphaVest Acquisition Corp,https://financialmodelingprep.com/image-stock/ATMV.png
NASDAQ:HOOD,0.2728772105783153,0,63.17,-2.4702794503628134,28585495,55745561139.0,1.7992,3.0930111,Finance,"Robinhood Markets, Inc.",https://logo.clearbit.com/hood.com
NASDAQ:ZBAO,0.2724175323978002,0,1.03,-4.629629629629633,180748,32469477.0,0.093,1.1928071,Finance,Zhibao Technology Inc.,https://financialmodelingprep.com/image-stock/ZBAO.png
NASDAQ:MBBC,0.2721590850796776,0,9.96,-0.5988023952095681,18091,29301622.8,0.1632,0.013344657,Finance,"Marathon Bancorp, Inc.",https://financialmodelingprep.com/image-stock/MBBC.png
NASDAQ:COIN,0.2718638443428607,0,263.16,-3.232211803640362,9290348,67028160224.00001,5.84,2.8850207,Finance,"Coinbase Global, Inc.",https://logo.clearbit.com/coin.com
NASDAQ:EQIX,0.271735089322172,0,863.46,-0.3508366993652583,441675,84462789512.0,9.6574,0.73354715,Finance,"Equinix, Inc.",https://financialmodelingprep.com/image-stock/EQIX.png
NASDAQ:GLBZ,0.2717205950949168,0,5.24,4.800000000000004,461,15199568.0,0.0132,0.082843155,Finance,Glen Burnie Bancorp,https://financialmodelingprep.com/image-stock/GLBZ.png
NASDAQ:IBKR,0.2717173889592845,0,206.61,-0.0532120743033984,968008,87313858524.0,7.302,1.646737,Finance,"Interactive Brokers Group, Inc.",https://logo.clearbit.com/ibkr.com
NASDAQ:CME,0.2716984973605643,0,284.07,0.7340425531914869,2323476,102367245441.00002,9.9625,0.079398476,Finance,CME Group Inc.,https://logo.clearbit.com/cme.com
NASDAQ:MCVT,0.2716849418350111,0,1.86,-2.105263157894727,20171,11276757.0,0.1945,0.66865945,Finance,"Mill City Ventures III, Ltd.",https://financialmodelingprep.com/image-stock/MCVT.png
NASDAQ:CNFR,0.2716750033031573,0,0.77,-2.2594567149022504,857,9411618.000000002,1.9617,-0.1438944,Finance,"Conifer Holdings, Inc.",https://logo.clearbit.com/cnfr.com
NASDAQ:CNFRZ,0.2716684112988802,0,18.43,-0.3244997295835518,364,9411618.0,1.9617,-0.4205262,Finance,"Conifer Holdings, Inc. - 9.75% Senior Unsecured Notes due 2028",https://financialmodelingprep.com/image-stock/CNFRZ.png
NASDAQ:STI,0.2716613176010155,0,3.16,-3.951367781155012,59229,8585423.000000002,7.5395,1.6575342,Finance,"Solidion Technology, Inc.",https://logo.clearbit.com/sti.com
NASDAQ:AIFU,0.2716718073451727,0,2.99,-11.53846153846153,121637,8477461.0,0.0551,0.7708724,Finance,AIFU Inc.,https://financialmodelingprep.com/image-stock/AIFU.png
NASDAQ:BSLK,0.271991350982402,0,3.26,-14.993481095176014,27175,6721399.999999999,0.521,1.0822744,Finance,"Bolt Projects Holdings, Inc.",https://financialmodelingprep.com/image-stock/BSLK.png
NASDAQ:BOWN,0.2720287810656504,0,11.89,-1.654259718775842,1653,35800468.97,0.3233,-0.6379449,Finance,Bowen Acquisition Corp,https://financialmodelingprep.com/image-stock/BOWN.png
NASDAQ:FORL,0.2722447012773471,0,11.36,-0.6124234470691189,238,46327817.35319895,0.0374,-0.003989302,Finance,Four Leaf Acquisition Corporation,https://financialmodelingprep.com/image-stock/FORL.png
NASDAQ:LPLA,0.2724664732069224,0,372.5,-1.298357180710116,459806,29790954075.0,14.5677,1.5180595,Finance,LPL Financial Holdings Inc.,https://financialmodelingprep.com/image-stock/LPLA.png
NASDAQ:MBNKP,0.2726334749448156,0,25.6999,-0.3837372911248162,1102,47287816.0,20.143,-0.07502548,Finance,"Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",https://financialmodelingprep.com/image-stock/MBNKP.png
NASDAQ:EURK,0.2728228925389109,0,10.38,0.1930501930502061,150087,64439040.00000001,0.1687,-0.012472373,Finance,Eureka Acquisition Corp,https://financialmodelingprep.com/image-stock/EURK.png
NASDAQ:OAKU,0.2730101745383257,0,11.75,0.4273504273504335,1540,62957090.98221846,0.0171,0.024756756,Finance,Oak Woods Acquisition Corporation,https://financialmodelingprep.com/image-stock/OAKU.png
NASDAQ:PFG,0.273199637092997,0,77.01,-0.4395604395604256,846029,17264932496.0,4.772,0.9934995,Finance,Principal Financial Group Inc,https://logo.clearbit.com/pfg.com
NASDAQ:SELF,0.2733861520900053,0,5.55,-0.3590664272890567,30220,62928069.0,0.2132,0.0799301,Finance,"Global Self Storage, Inc.",https://logo.clearbit.com/self.com
NASDAQ:CPBI,0.2735706505170095,0,14.745,0.135823429541593,346,62549838.225,2.2299,0.17241797,Finance,"Central Plains Bancshares, Inc.",https://financialmodelingprep.com/image-stock/CPBI.png
NASDAQ:BAFN,0.2737245148601083,0,15.04,1.690331304935767,864,62100564.0,2.3963,0.4963325,Finance,BayFirst Financial Corp.,https://financialmodelingprep.com/image-stock/BAFN.png
NASDAQ:BAYA,0.2737889905059349,0,10.98,0.0,2,59747793.66894665,0.1754,0.020959485,Finance,Bayview Acquisition Corp,https://logo.clearbit.com/baya.com
NASDAQ:TROW,0.2738809191937885,0,93.02,-1.524454795680709,1105532,20493802982.0,8.8292,1.1120963,Finance,"T. Rowe Price Group, Inc.",https://financialmodelingprep.com/image-stock/TROW.png
NASDAQ:NTRS,0.2739568673513303,0,105.78,-0.5827067669172975,1159577,20578290143.0,10.7489,1.0579296,Finance,Northern Trust Corporation,https://logo.clearbit.com/ntrs.com
NASDAQ:NTRSO,0.2740373065755827,0,19.5646,0.8484536082474231,25912,20578290143.0,10.7489,0.24786685,Finance,"Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock",https://financialmodelingprep.com/image-stock/NTRSO.png
NASDAQ:LOAN,0.2741183932680308,0,5.15,1.4778325123152742,23288,58909054.0,0.4798,-0.15277828,Finance,"Manhattan Bridge Capital, Inc",https://logo.clearbit.com/loan.com
NASDAQ:HBANL,0.2741830314951062,0,24.86,0.0402414486921449,14876,22318353965.0,1.3201,0.21937217,Finance,"Huntington Bancshares Incorporated - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Sto",https://financialmodelingprep.com/image-stock/HBANL.png
NASDAQ:HBAN,0.2742692997017086,0,15.32,-0.7128969539857384,25782910,22318353965.0,1.3201,1.1138347,Finance,Huntington Bancshares Incorporated,https://financialmodelingprep.com/image-stock/HBAN.png
NASDAQ:HBANM,0.2743423048452495,0,21.7806,-0.476584311557277,2647,22318353965.0,1.3201,0.29102197,Finance,Huntington Bancshares Incorporated - Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,https://logo.clearbit.com/hbanm.com
NASDAQ:HBANP,0.274404638891247,0,17.23,0.2326934264106989,16614,22318353965.0,1.3201,0.46760932,Finance,Huntington Bancshares Incorporated - Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,https://financialmodelingprep.com/image-stock/HBANP.png
NASDAQ:CINF,0.274486093233043,0,145.83,0.3647625602202348,329731,22793754876.0,9.2604,0.55205995,Finance,Cincinnati Financial Corporation,https://financialmodelingprep.com/image-stock/CINF.png
NASDAQ:EMCG,0.2745460983999482,0,12.0,0.1669449081802969,2809,54240284.42211054,0.1595,0.024341777,Finance,Embrace Change Acquisition Corp,https://logo.clearbit.com/emcg.com
NASDAQ:ALCY,0.2746152513949338,0,11.5,0.1742160278745607,402,52123326.95346796,0.1326,-0.23595457,Finance,Alchemy Investments Acquisition Corp 1,https://financialmodelingprep.com/image-stock/ALCY.png
NASDAQ:FCNCA,0.2746952504066952,0,1822.27,-1.0195324381871107,45012,24018603858.0,174.6043,1.198567,Finance,"First Citizens BancShares, Inc.",https://financialmodelingprep.com/image-stock/FCNCA.png
NASDAQ:FCNCP,0.2747644645566355,0,21.37,0.7068803016022721,14193,24018603858.0,174.6043,0.33138454,Finance,"First Citizens BancShares, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Non-Cumulative Perpetual Preferred Stock, Series A",https://financialmodelingprep.com/image-stock/FCNCP.png
NASDAQ:FCNCO,0.2748230479960096,0,22.39,-0.1338090990187383,8522,24018603858.0,174.6043,0.21716319,Finance,"First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C",https://financialmodelingprep.com/image-stock/FCNCO.png
NASDAQ:HSPO,0.2748924387262216,0,11.95,0.2516778523489879,124,49816428.0,0.1961,0.033285763,Finance,Horizon Space Acquisition I Corp.,https://financialmodelingprep.com/image-stock/HSPO.png
NASDAQ:SBAC,0.274936886529304,0,229.52,0.5475971437332983,400822,24662331765.0,7.5839,0.00040730892,Finance,SBA Communications Corporation,https://financialmodelingprep.com/image-stock/SBAC.png
NASDAQ:CLST,0.2749406912966997,0,11.6448,-1.73164556962025,6213,48682231.00000001,0.5515,0.26736152,Finance,"Catalyst Bancorp, Inc.",https://logo.clearbit.com/clst.com
NASDAQ:FITB,0.2749807162660582,0,37.2,-0.8264462809917227,2975061,24830709884.0,3.1723,1.1012353,Finance,Fifth Third Bancorp,https://financialmodelingprep.com/image-stock/FITB.png
NASDAQ:FITBP,0.2750446191039537,0,24.23,0.0826104915324228,5815,24830709884.0,3.1723,0.16871347,Finance,Fifth Third Bancorp - Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual,https://financialmodelingprep.com/image-stock/FITBP.png
NASDAQ:FITBI,0.2751197566795114,0,25.51,0.2357563850687712,10663,24830709884.0,3.1723,0.05348395,Finance,Fifth Third Bancorp - Depositary Share repstg 1/1000th Ownership Interest Perp Pfd Series I,https://financialmodelingprep.com/image-stock/FITBI.png
NASDAQ:FITBO,0.2751921214018912,0,21.07,-0.1894836570345767,14808,24830709884.0,3.1723,0.38997203,Finance,"Fifth Third Bancorp - Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K",https://financialmodelingprep.com/image-stock/FITBO.png
NASDAQ:TCBS,0.2752609901476742,0,15.5601,-0.0147792114326837,2406,47343970.0,0.6848,0.12252509,Finance,"Texas Community Bancshares, Inc.",https://financialmodelingprep.com/image-stock/TCBS.png
NASDAQ:KSPI,0.275314458122639,0,80.69,-0.2719070572240747,155994,16367318585.54353,11.6544,0.776361,Finance,Joint Stock Company Kaspi.kz - American Depository Shares,https://financialmodelingprep.com/image-stock/KSPI.png
NASDAQ:MGYR,0.2753560901174056,0,15.2306,-1.6111111111111087,812,98556426.0,1.4229,0.17224269,Finance,"Magyar Bancorp, Inc.",https://financialmodelingprep.com/image-stock/MGYR.png
NASDAQ:ONBPO,0.2753885525723901,0,24.835,-0.858283433133732,2979,7624239135.0,1.734,0.04592317,Finance,"Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Preferred Stock",https://financialmodelingprep.com/image-stock/ONBPO.png
NASDAQ:SLMBP,0.275418802680498,0,75.73,0.2382528127068257,3338,7046981867.0,2.8335,0.398224,Finance,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",https://financialmodelingprep.com/image-stock/SLMBP.png
NASDAQ:NMIH,0.2754287893953578,0,37.96,0.5030447445062157,672564,2965546733.0,4.7148,0.5299539,Finance,NMI Holdings Inc,https://financialmodelingprep.com/image-stock/NMIH.png
NASDAQ:ATLO,0.2754094385889998,0,17.41,0.2880184331797276,10745,155219843.99999997,1.2681,0.5091456,Finance,Ames National Corporation,https://financialmodelingprep.com/image-stock/ATLO.png
NASDAQ:WSFS,0.2753889442157283,0,52.76,-0.34000755572346,288935,2995554045.0,4.4683,0.9760913,Finance,WSFS Financial Corporation,https://logo.clearbit.com/wsfs.com
NASDAQ:CATY,0.2753674828075364,0,42.85,-0.6261595547309741,271136,3004229111.0,3.9747,0.92354774,Finance,Cathay General Bancorp,https://financialmodelingprep.com/image-stock/CATY.png
NASDAQ:PCH,0.2753451406938867,0,38.28,-0.2865329512893968,540759,3008654810.0,0.6064,0.54336625,Finance,PotlatchDeltic Corporation - Common Stock,https://logo.clearbit.com/pch.com
NASDAQ:UBFO,0.2753202581798076,0,8.71,-0.9101251422070342,19111,152215328.0,0.7734,0.7589767,Finance,United Security Bancshares,https://financialmodelingprep.com/image-stock/UBFO.png
NASDAQ:RITR,0.2752956642916515,0,3.59,0.2793296089385415,394617,151228750.0,0.084,-0.55090463,Finance,Reitar Logtech Holdings Limited,https://logo.clearbit.com/ritr.com
NASDAQ:FULT,0.2752701055584378,0,17.16,-0.6369426751592324,769356,3119593500.0,1.7198,1.2004948,Finance,Fulton Financial Corporation,https://logo.clearbit.com/fult.com
NASDAQ:FULTP,0.2752446612795416,0,18.41,0.1278111658009872,866,3119593500.0,1.7198,0.15673357,Finance,"Fulton Financial Corporation - Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",https://financialmodelingprep.com/image-stock/FULTP.png
NASDAQ:INTR,0.2752159473526852,0,7.17,0.843881856540079,1468310,3152481699.0,0.4107433,0.3533319,Finance,Inter & Co. Inc.,https://financialmodelingprep.com/image-stock/INTR.png
NASDAQ:MRBK,0.2751861505979291,0,13.33,-0.7446016381236013,19018,150432759.00000003,1.4427,0.9149846,Finance,Meridian Corporation,https://financialmodelingprep.com/image-stock/MRBK.png
NASDAQ:TCBIO,0.2751543949000355,0,20.1979,1.2426065162907336,26091,3279337403.0,1.7513,0.3012205,Finance,"Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",https://logo.clearbit.com/tcbio.com
NASDAQ:TCBI,0.2751222337597229,0,71.44,-0.8466342817487849,453986,3279337403.0,1.7513,0.93727165,Finance,"Texas Capital Bancshares, Inc.",https://financialmodelingprep.com/image-stock/TCBI.png
NASDAQ:FHB,0.2751105026342584,0,23.42,-0.7627118644067784,405579,2944346356.9999995,1.8465,0.7911067,Finance,"First Hawaiian, Inc.",https://logo.clearbit.com/fhb.com
NASDAQ:BHFAP,0.2751028594604428,0,19.45,-0.0513874614594119,28446,3324554321.0,8.5924,0.27315277,Finance,"Brighthouse Financial, Inc. - Depositary Shares 6.6% Non-Cumulative Preferred Stock, Series A",https://financialmodelingprep.com/image-stock/BHFAP.png
NASDAQ:BHFAM,0.275093284702643,0,14.42,-1.029512697323269,20893,3324554321.0,8.5924,0.30882895,Finance,"Brighthouse Financial, Inc. - Depositary shares each representing a 1/1,000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock, Series D",https://financialmodelingprep.com/image-stock/BHFAM.png
NASDAQ:BHFAL,0.2750826697611073,0,19.876,-0.9172482552342848,9762,3324554321.0,8.5924,0.24262412,Finance,"Brighthouse Financial, Inc. - Junior Subordinated Debentures due 2058",https://financialmodelingprep.com/image-stock/BHFAL.png
NASDAQ:BHFAO,0.275071020029718,0,19.99,-0.7940446650124077,13522,3324554321.0,8.5924,0.329384,Finance,"Brighthouse Financial, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 6.750% Non-Cumulative Preferred Stock, Series B",https://financialmodelingprep.com/image-stock/BHFAO.png
NASDAQ:BHF,0.2750579982153198,0,57.91,-1.4633316317849354,780144,3324554321.0000005,8.5924,1.1120088,Finance,"Brighthouse Financial, Inc.",https://logo.clearbit.com/bhf.com
NASDAQ:BFIN,0.2750446610708966,0,12.03,-0.6606110652353433,20907,149901954.0,0.3566,0.31113818,Finance,BankFinancial Corporation,https://logo.clearbit.com/bfin.com
NASDAQ:SLM,0.2750301952960159,0,33.58,-0.2080237741456175,2003589,7046981867.000001,2.8335,1.0191796,Finance,SLM Corporation,https://financialmodelingprep.com/image-stock/SLM.png
NASDAQ:HEES,0.2750144978637402,0,94.64,-0.336983993260313,247827,3470125850.0000005,2.5046,1.5101975,Finance,"H&E Equipment Services, Inc.",https://logo.clearbit.com/hees.com
NASDAQ:CZWI,0.2749976620643143,0,14.67,-0.8113590263691631,12963,146538593.0,1.2667,0.45995978,Finance,"Citizens Community Bancorp, Inc.",https://financialmodelingprep.com/image-stock/CZWI.png
NASDAQ:CBFV,0.2749799050950925,0,28.86,-1.26582278481013,10823,144970767.0,2.0076,0.51663524,Finance,"CB Financial Services, Inc.",https://financialmodelingprep.com/image-stock/CBFV.png
NASDAQ:SUNS,0.2749595339345181,0,10.56,0.1897533206831247,63770,141730987.0,1.0245,0.98089516,Finance,"Sunrise Realty Trust, Inc.",https://logo.clearbit.com/suns.com
NASDAQ:RMBI,0.274929880196839,0,13.3,-3.832248734634848,18772,138419591.0,0.8971,0.52106196,Finance,"Richmond Mutual Bancorporation, Inc.",https://financialmodelingprep.com/image-stock/RMBI.png
NASDAQ:TFSL,0.2749047760267291,0,13.16,0.1522070015220667,181478,3695814148.0,0.2881,0.5453461,Finance,TFS Financial Corporation,https://financialmodelingprep.com/image-stock/TFSL.png
NASDAQ:UNB,0.2748751924000768,0,30.46,-1.264181523500812,8397,138245751.00000003,1.9515,0.80961746,Finance,"Union Bankshares, Inc.",https://logo.clearbit.com/unb.com
NASDAQ:BHFAN,0.2748778904716925,0,16.27,0.5873261205564071,32177,3324554321.0,8.5924,0.2844212,Finance,"Brighthouse Financial, Inc. - depositary shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series C",https://financialmodelingprep.com/image-stock/BHFAN.png
NASDAQ:IBOC,0.2748804027777336,0,62.65,-0.4765687053216906,144532,3893192464.000001,6.5716,0.92239606,Finance,International Bancshares Corporation,https://logo.clearbit.com/iboc.com
NASDAQ:WSBC,0.274881117739703,0,30.4,-0.4258106780216264,610355,2908434937.0,1.5361,0.8993785,Finance,"WesBanco, Inc.",https://logo.clearbit.com/wsbc.com
NASDAQ:CFBK,0.2748810557427171,0,23.975,0.4819782062028582,11846,155365908.99999997,2.2831,1.1654377,Finance,CF Bankshares Inc.,https://financialmodelingprep.com/image-stock/CFBK.png
NASDAQ:PPBI,0.2748802979674731,0,21.05,-0.5668398677373688,914361,2043082200.0,1.5323,0.9569835,Finance,Pacific Premier Bancorp Inc,https://logo.clearbit.com/ppbi.com
NASDAQ:OVBC,0.2748797703830052,0,34.65,-2.1739130434782696,6229,163236189.0,2.6733,-0.045933735,Finance,Ohio Valley Banc Corp.,https://logo.clearbit.com/ovbc.com
NASDAQ:ROOT,0.274879259563106,0,129.6,-0.3076923076923121,242422,2085819246.0,3.4586,0.979762,Finance,"Root, Inc.",https://logo.clearbit.com/root.com
NASDAQ:TRMK,0.2748786041575551,0,34.61,-0.2881014116969214,396172,2093129116.0,0.1187,0.90865993,Finance,Trustmark Corporation,https://financialmodelingprep.com/image-stock/TRMK.png
NASDAQ:SBCF,0.2748773899695558,0,24.57,-0.1625355546525768,279655,2112662311.0,1.4966,0.88684756,Finance,Seacoast Banking Corporation of Florida,https://logo.clearbit.com/sbcf.com
NASDAQ:TAVI,0.2748756887214075,0,10.1902,0.2972440944881956,2011,162236472.4366,0.0676,0.022264801,Finance,Tavia Acquisition Corp.,https://financialmodelingprep.com/image-stock/TAVI.png
NASDAQ:BANR,0.2748751359025842,0,61.83,-0.4668383773341905,185443,2138083462.9999995,5.1152,0.9622653,Finance,Banner Corporation,https://financialmodelingprep.com/image-stock/BANR.png
NASDAQ:SYBT,0.2748775283108447,0,73.4,-0.2446316933949342,80059,2163018335.0000005,4.1592,1.041955,Finance,"Stock Yards Bancorp, Inc.",https://financialmodelingprep.com/image-stock/SYBT.png
NASDAQ:NBTB,0.2748794265205491,0,41.56,-0.6454697585464882,157320,2174587152.0,3.042,0.8951901,Finance,NBT Bancorp Inc.,https://financialmodelingprep.com/image-stock/NBTB.png
NASDAQ:FRMEP,0.2748806332795427,0,25.47,0.0,301,2177182932.0,3.5645,0.063456275,Finance,"First Merchants Corporation - Depository Shares, each representing a 1/100th interest in a share of 7.50% Non-Cumulative Perpetual Preferred Stock, A",https://financialmodelingprep.com/image-stock/FRMEP.png
NASDAQ:FRME,0.2748813130855727,0,37.34,-0.7970244420828829,272181,2177182932.0,3.5645,0.87767535,Finance,First Merchants Corporation,https://financialmodelingprep.com/image-stock/FRME.png
NASDAQ:WAFDP,0.2748814208537871,0,16.14,-1.3447432762836116,42762,2282105291.0,2.6416,0.28072268,Finance,"WaFd, Inc. - Depositary Shares",https://financialmodelingprep.com/image-stock/WAFDP.png
NASDAQ:WAFD,0.2748809739677336,0,28.47,-1.282940360610267,752559,2282105291.0,2.6416,0.6041185,Finance,"WaFd, Inc.",https://logo.clearbit.com/wafd.com
NASDAQ:WSBCP,0.2748804014414532,0,25.2001,-0.0789056304520214,32312,2908434937.0,1.5361,0.051460404,Finance,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",https://financialmodelingprep.com/image-stock/WSBCP.png
NASDAQ:FFBC,0.274879587637502,0,23.99,-0.4977187888842845,292049,2296710280.0,2.4277,0.8939045,Finance,First Financial Bancorp.,https://financialmodelingprep.com/image-stock/FFBC.png
NASDAQ:TBBK,0.2748785763529577,0,51.1,-1.3132483584395511,358650,2386868015.9999995,4.4918,1.3077857,Finance,"The Bancorp, Inc.",https://financialmodelingprep.com/image-stock/TBBK.png
NASDAQ:GCMG,0.2748774778907991,0,12.49,1.79299103504483,717054,2425928663.0,0.3775,0.60454935,Finance,GCM Grosvenor Inc.,https://financialmodelingprep.com/image-stock/GCMG.png
NASDAQ:SKWD,0.2748764157077841,0,60.97,0.826856292376385,265248,2463363508.9999995,3.1104,0.6558749,Finance,"Skyward Specialty Insurance Group, Inc.",https://financialmodelingprep.com/image-stock/SKWD.png
NASDAQ:TOWN,0.2748753982260552,0,33.93,-0.9053738317757074,222866,2549926812.0,2.3683,0.9401418,Finance,Towne Bank,https://logo.clearbit.com/town.com
NASDAQ:INDB,0.2748737335562279,0,60.78,-0.653808434128798,230801,2585234809.0,4.4411,0.9699223,Finance,Independent Bank Corp.,https://financialmodelingprep.com/image-stock/INDB.png
NASDAQ:CVBF,0.2748714435487189,0,18.94,-0.1581444385872303,583492,2610019409.9999995,1.4545,0.9304368,Finance,CVB Financial Corporation,https://financialmodelingprep.com/image-stock/CVBF.png
NASDAQ:BSII,0.2748684099854702,0,10.32,-0.2898550724637619,32146,157896000.0,0.0086,-0.014827469,Finance,Black Spade Acquisition II Co,https://financialmodelingprep.com/image-stock/BSII.png
NASDAQ:DAVE,0.2748636553030262,0,197.32,-0.7694241890872523,262507,2632316209.0,4.0612,2.17312,Finance,Dave Inc.,https://logo.clearbit.com/dave.com
NASDAQ:PRVA,0.2748577429688526,0,22.86,-1.0389610389610475,626232,2787080070.0,0.1302,0.73069227,Finance,"Privia Health Group, Inc.",https://financialmodelingprep.com/image-stock/PRVA.png
NASDAQ:FNLC,0.2748517865833471,0,23.67,-0.4625735912531515,12620,265158760.0,2.535,0.54613405,Finance,"First Bancorp, Inc (ME)",https://financialmodelingprep.com/image-stock/FNLC.png
NASDAQ:FIBK,0.2748455072179102,0,26.61,0.5289006422364964,1025197,2791046816.0,2.1142,0.9722875,Finance,"First Interstate BancSystem, Inc.",https://logo.clearbit.com/fibk.com
NASDAQ:RFAI,0.2748391119029819,0,10.48,-0.0696080020596242,6577,157331000.0,0.2116,-0.0075832214,Finance,RF Acquisition Corp II,https://financialmodelingprep.com/image-stock/RFAI.png
NASDAQ:PEBK,0.2748322150778666,0,28.67,-1.9829059829059767,8557,156522166.0,3.1433,0.8547239,Finance,"Peoples Bancorp of North Carolina, Inc.",https://financialmodelingprep.com/image-stock/PEBK.png
NASDAQ:SFNC,0.2748257350859862,0,18.8,-0.4764425622022226,510322,2367905458.0,1.164,0.91405725,Finance,Simmons First National Corporation,https://financialmodelingprep.com/image-stock/SFNC.png
NASDAQ:GBDC,0.2748189718532355,0,14.95,0.4029550033579497,673086,3982495082.000001,1.1238,0.5468818,Finance,"Golub Capital BDC, Inc.",https://financialmodelingprep.com/image-stock/GBDC.png
NASDAQ:ECBK,0.2748107224974616,0,16.28,-0.7921998781230896,11023,146970642.99999997,0.5671,0.2832132,Finance,"ECB Bancorp, Inc.",https://financialmodelingprep.com/image-stock/ECBK.png
NASDAQ:BANF,0.2748013899506243,0,122.86,-0.7753190114682553,68972,4084212039.0,6.7052,0.98888654,Finance,BancFirst Corporation,https://financialmodelingprep.com/image-stock/BANF.png
NASDAQ:OZKAP,0.2747915221670428,0,16.07,-0.0621890547263557,19277,5040913481.0,6.1351,0.34788698,Finance,Bank OZK - 4.625% Series A Non-Cumulative Perpetual Preferred Stock,https://logo.clearbit.com/ozkap.com
NASDAQ:OZK,0.2747799678462847,0,44.44,-0.6483344511513507,608636,5040913481.0,6.1351,1.1287749,Finance,Bank OZK,https://logo.clearbit.com/ozk.com
NASDAQ:KVAC,0.2747686876205298,0,11.31,0.088495575221237,75006,122382422.37,0.2974,-0.0022720867,Finance,Keen Vision Acquisition Corporation,https://financialmodelingprep.com/image-stock/KVAC.png
NASDAQ:UBSI,0.2747575513812655,0,36.01,-0.3321339606974938,539687,5115565437.999999,2.7034,0.80566174,Finance,"United Bankshares, Inc.",https://logo.clearbit.com/ubsi.com
